2017116.192055__OXA_382 Made 2017116.192055__OXA_382 into gene. strand=+, frame=0
201714.18541__aac_6PRIME__Ie_aph_2PRIMEPRIME__Ia Made 201714.18541__aac_6PRIME__Ie_aph_2PRIMEPRIME__Ia into gene. strand=+, frame=0
201714.185421__CTX_M_61 Made 201714.185421__CTX_M_61 into gene. strand=+, frame=0
201714.185427__OXA_94 Made 201714.185427__OXA_94 into gene. strand=+, frame=0
201714.185432__aacA29 Made 201714.185432__aacA29 into gene. strand=+, frame=0
201714.185436__TEM_178 Made 201714.185436__TEM_178 into gene. strand=+, frame=0
201714.185442__OXA_89 Made 201714.185442__OXA_89 into gene. strand=+, frame=0
201714.185447__TEM_116 Made 201714.185447__TEM_116 into gene. strand=+, frame=0
201714.185453__VIM_18 Made 201714.185453__VIM_18 into gene. strand=+, frame=0
201714.185458__QnrB42 Made 201714.185458__QnrB42 into gene. strand=+, frame=0
201714.185512__QnrS1 Made 201714.185512__QnrS1 into gene. strand=+, frame=0
201714.185517__SHV_128 Made 201714.185517__SHV_128 into gene. strand=+, frame=0
201714.185523__QnrB54 Made 201714.185523__QnrB54 into gene. strand=+, frame=0
201714.185527__QnrB31 Made 201714.185527__QnrB31 into gene. strand=+, frame=0
201714.18552__OXY_5_2 Made 201714.18552__OXY_5_2 into gene. strand=+, frame=0
201714.185532__tet_44_ Made 201714.185532__tet_44_ into gene. strand=+, frame=0
201714.185536__OXA_215 Made 201714.185536__OXA_215 into gene. strand=+, frame=0
201714.185542__OXA_24 Made 201714.185542__OXA_24 into gene. strand=+, frame=0
201714.185547__VIM_15 Made 201714.185547__VIM_15 into gene. strand=+, frame=0
201714.185551__aac_3__If Made 201714.185551__aac_3__If into gene. strand=+, frame=0
201714.185556__QnrB18 Made 201714.185556__QnrB18 into gene. strand=+, frame=0
201714.18558__aac_6PRIME__Isa Made 201714.18558__aac_6PRIME__Isa into gene. strand=+, frame=0
201714.185615__aac_2PRIME__Ib Made 201714.185615__aac_2PRIME__Ib into gene. strand=+, frame=0
201714.18561__VIM_35 Made 201714.18561__VIM_35 into gene. strand=+, frame=0
201714.185625__OXA_353 Made 201714.185625__OXA_353 into gene. strand=+, frame=0
201714.18562__CTX_M_136 Made 201714.18562__CTX_M_136 into gene. strand=+, frame=0
201714.185635__TEM_3 Made 201714.185635__TEM_3 into gene. strand=+, frame=0
201714.18563__CMY_13 Made 201714.18563__CMY_13 into gene. strand=+, frame=0
201714.185645__OXA_436 Made 201714.185645__OXA_436 into gene. strand=+, frame=0
201714.185651__TEM_47 Made 201714.185651__TEM_47 into gene. strand=+, frame=0
201714.185656__OXA_25 Made 201714.185656__OXA_25 into gene. strand=+, frame=0
201714.18565__OXA_230 Made 201714.18565__OXA_230 into gene. strand=+, frame=0
201714.185712__TEM_121 Made 201714.185712__TEM_121 into gene. strand=+, frame=0
201714.185717__QnrS2 Made 201714.185717__QnrS2 into gene. strand=+, frame=0
201714.18571__QnrB28 Made 201714.18571__QnrB28 into gene. strand=+, frame=0
201714.185722__IMP_19 Made 201714.185722__IMP_19 into gene. strand=+, frame=0
201714.185727__OXA_107 Made 201714.185727__OXA_107 into gene. strand=+, frame=0
201714.185733__SHV_86 Made 201714.185733__SHV_86 into gene. strand=+, frame=0
201714.185739__OKP_B_3 Made 201714.185739__OKP_B_3 into gene. strand=+, frame=0
201714.185744__cmrA Made 201714.185744__cmrA into gene. strand=+, frame=0
201714.185749__B_12 Made 201714.185749__B_12 into gene. strand=+, frame=0
201714.185753__OXA_37 Made 201714.185753__OXA_37 into gene. strand=+, frame=0
201714.185758__OXA_91 Made 201714.185758__OXA_91 into gene. strand=+, frame=0
201714.18576__KPC_15 Made 201714.18576__KPC_15 into gene. strand=+, frame=0
201714.185813__NMC_A Made 201714.185813__NMC_A into gene. strand=+, frame=0
201714.185819__IMP_26 Made 201714.185819__IMP_26 into gene. strand=+, frame=0
201714.185824__LEN_21 Made 201714.185824__LEN_21 into gene. strand=+, frame=0
201714.185834__BEL_2 Made 201714.185834__BEL_2 into gene. strand=+, frame=0
201714.18583__dfrA29 Made 201714.18583__dfrA29 into gene. strand=+, frame=0
201714.185845__TEM_130 Made 201714.185845__TEM_130 into gene. strand=+, frame=0
201714.18584__tet_34_ Made 201714.18584__tet_34_ into gene. strand=+, frame=0
201714.185855__PDC_10 Made 201714.185855__PDC_10 into gene. strand=+, frame=0
201714.18588__OXA_113 Made 201714.18588__OXA_113 into gene. strand=+, frame=0
201714.185915__ARR_2 Made 201714.185915__ARR_2 into gene. strand=+, frame=0
201714.18591__dfrA15 Made 201714.18591__dfrA15 into gene. strand=+, frame=0
201714.185925__TEM_162 Made 201714.185925__TEM_162 into gene. strand=+, frame=0
201714.18592__OXA_229 Made 201714.18592__OXA_229 into gene. strand=+, frame=0
201714.185932__tet_40_ Made 201714.185932__tet_40_ into gene. strand=+, frame=0
201714.185941__otr_C_ Made 201714.185941__otr_C_ into gene. strand=+, frame=0
201714.185946__TEM_76 Made 201714.185946__TEM_76 into gene. strand=+, frame=0
201714.185957__OXA_10 Made 201714.185957__OXA_10 into gene. strand=+, frame=0
201714.18596__aac_6PRIME__IIb Made 201714.18596__aac_6PRIME__IIb into gene. strand=+, frame=0
201714.18948__TEM_124 Made 201714.18948__TEM_124 into gene. strand=+, frame=0
201714.18954__VIM_33 Made 201714.18954__VIM_33 into gene. strand=+, frame=0
201714.18959__QnrB35 Made 201714.18959__QnrB35 into gene. strand=+, frame=0
201714.19013__TEM_72 Made 201714.19013__TEM_72 into gene. strand=+, frame=0
201714.19019__OXA_18 Made 201714.19019__OXA_18 into gene. strand=+, frame=0
201714.19024__fosA Made 201714.19024__fosA into gene. strand=+, frame=0
201714.19029__QnrB10 Made 201714.19029__QnrB10 into gene. strand=+, frame=0
201714.19035__OXA_71 Made 201714.19035__OXA_71 into gene. strand=+, frame=0
201714.1903__OXA_325 Made 201714.1903__OXA_325 into gene. strand=+, frame=0
201714.1904__CTX_M_51 Made 201714.1904__CTX_M_51 into gene. strand=+, frame=0
201714.19055__SHV_141 Made 201714.19055__SHV_141 into gene. strand=+, frame=0
201714.1905__QnrB20 Made 201714.1905__QnrB20 into gene. strand=+, frame=0
201714.1908__CARB_7 Made 201714.1908__CARB_7 into gene. strand=+, frame=0
201714.191015__OXA_208like Made 201714.191015__OXA_208like into gene. strand=+, frame=0
201714.19101__cmlV Made 201714.19101__cmlV into gene. strand=+, frame=0
201714.19102__TEM_143 Made 201714.19102__TEM_143 into gene. strand=+, frame=0
201714.191037__IMP_22 Made 201714.191037__IMP_22 into gene. strand=+, frame=0
201714.191042__QnrA3 Made 201714.191042__QnrA3 into gene. strand=+, frame=0
201714.191046__tet_33_ Made 201714.191046__tet_33_ into gene. strand=+, frame=0
201714.191051__tet_O_ Made 201714.191051__tet_O_ into gene. strand=+, frame=0
201714.191056__TEM_57 Made 201714.191056__TEM_57 into gene. strand=+, frame=0
201714.191112__SHV_16 Made 201714.191112__SHV_16 into gene. strand=+, frame=0
201714.191118__tet_B_ Made 201714.191118__tet_B_ into gene. strand=+, frame=0
201714.191123__aac_6PRIME__Iv Made 201714.191123__aac_6PRIME__Iv into gene. strand=+, frame=0
201714.191128__CTX_M_41 Made 201714.191128__CTX_M_41 into gene. strand=+, frame=0
201714.191134__ACT_4 Made 201714.191134__ACT_4 into gene. strand=+, frame=0
201714.191144__CTX_M_42 Made 201714.191144__CTX_M_42 into gene. strand=+, frame=0
201714.19115__GES_21 Made 201714.19115__GES_21 into gene. strand=+, frame=0
201714.19117__tet_37_ Made 201714.19117__tet_37_ into gene. strand=+, frame=0
201714.19126__IMP_18 Made 201714.19126__IMP_18 into gene. strand=+, frame=0
201714.1912__CTX_M_79 Made 201714.1912__CTX_M_79 into gene. strand=+, frame=0
201714.19131__OXA_242 Made 201714.19131__OXA_242 into gene. strand=+, frame=0
201714.19136__IMP_7 Made 201714.19136__IMP_7 into gene. strand=+, frame=0
201714.19141__TEM_99 Made 201714.19141__TEM_99 into gene. strand=+, frame=0
201714.19146__SHV_156 Made 201714.19146__SHV_156 into gene. strand=+, frame=0
201714.19152__TEM_93 Made 201714.19152__TEM_93 into gene. strand=+, frame=0
201714.19158__tet_B_ Made 201714.19158__tet_B_ into gene. strand=+, frame=0
201714.19212__tet_A_ Made 201714.19212__tet_A_ into gene. strand=+, frame=0
201714.19217__CMY_76 Made 201714.19217__CMY_76 into gene. strand=+, frame=0
201714.19221__SHV_71 Made 201714.19221__SHV_71 into gene. strand=+, frame=0
201714.19227__OXA_141 Made 201714.19227__OXA_141 into gene. strand=+, frame=0
201714.1922__aph_3PRIME__Id Made 201714.1922__aph_3PRIME__Id into gene. strand=+, frame=0
201714.19232__tetA_P_ Made 201714.19232__tetA_P_ into gene. strand=+, frame=0
201714.19242__TEM_63 Made 201714.19242__TEM_63 into gene. strand=+, frame=0
201714.19253__IND_8 Made 201714.19253__IND_8 into gene. strand=+, frame=0
201714.19258__OXA_241 Made 201714.19258__OXA_241 into gene. strand=+, frame=0
201714.1927__IMP_31 Made 201714.1927__IMP_31 into gene. strand=+, frame=0
201714.19313__OXA_250 Made 201714.19313__OXA_250 into gene. strand=+, frame=0
201714.19318__OXY_1_2 Made 201714.19318__OXY_1_2 into gene. strand=+, frame=0
201714.19324__IMP_28 Made 201714.19324__IMP_28 into gene. strand=+, frame=0
201714.19329__ant_4PRIME__IIb Made 201714.19329__ant_4PRIME__IIb into gene. strand=+, frame=0
201714.19334__IMP_11 Made 201714.19334__IMP_11 into gene. strand=+, frame=0
201714.19339__TEM_195 Made 201714.19339__TEM_195 into gene. strand=+, frame=0
201714.1933__aadA5 Made 201714.1933__aadA5 into gene. strand=+, frame=0
201714.19344__TEM_96 Made 201714.19344__TEM_96 into gene. strand=+, frame=0
201714.19355__OXA_130 Made 201714.19355__OXA_130 into gene. strand=+, frame=0
201714.1935__GES_19 Made 201714.1935__GES_19 into gene. strand=+, frame=0
201714.1938__aac_3__Ic Made 201714.1938__aac_3__Ic into gene. strand=+, frame=0
201714.19412__CMY_15 Made 201714.19412__CMY_15 into gene. strand=+, frame=0
201714.19417__VIM_11 Made 201714.19417__VIM_11 into gene. strand=+, frame=0
201714.19421__tet_M_ Made 201714.19421__tet_M_ into gene. strand=+, frame=0
201714.19426__GES_10 Made 201714.19426__GES_10 into gene. strand=+, frame=0
201714.19431__cfiA13 Made 201714.19431__cfiA13 into gene. strand=+, frame=0
201714.19441__sul1 Made 201714.19441__sul1 into gene. strand=+, frame=0
201714.19445__OXA_45 Made 201714.19445__OXA_45 into gene. strand=+, frame=0
201714.19456__aadE Made 201714.19456__aadE into gene. strand=+, frame=0
201714.1945__CTX_M_6 Made 201714.1945__CTX_M_6 into gene. strand=+, frame=0
201714.1946__CTX_M_83 Made 201714.1946__CTX_M_83 into gene. strand=+, frame=0
201714.194__SHV_98 Made 201714.194__SHV_98 into gene. strand=+, frame=0
201714.19515__CTX_M_102 Made 201714.19515__CTX_M_102 into gene. strand=+, frame=0
201714.1951__cmlA1 Made 201714.1951__cmlA1 into gene. strand=+, frame=0
201714.19521__BES_1 Made 201714.19521__BES_1 into gene. strand=+, frame=0
201714.19526__TEM_106 Made 201714.19526__TEM_106 into gene. strand=+, frame=0
201714.19532__qepA2 Made 201714.19532__qepA2 into gene. strand=+, frame=0
201714.19537__OXA_360 Made 201714.19537__OXA_360 into gene. strand=+, frame=0
201714.19542__QnrB37 Made 201714.19542__QnrB37 into gene. strand=+, frame=0
201714.19546__aph_3PRIMEPRIME__Ic Made 201714.19546__aph_3PRIMEPRIME__Ic into gene. strand=+, frame=0
201714.19551__OXA_145 Made 201714.19551__OXA_145 into gene. strand=+, frame=0
201714.19556__OXA_60like Made 201714.19556__OXA_60like into gene. strand=+, frame=0
201714.1955__OXA_231 Made 201714.1955__OXA_231 into gene. strand=+, frame=0
201714.195__sul2 Made 201714.195__sul2 into gene. strand=+, frame=0
201714.19615__CFE_1 Made 201714.19615__CFE_1 into gene. strand=+, frame=0
201714.19625__NDM_12 Made 201714.19625__NDM_12 into gene. strand=+, frame=0
201714.1962__GOB_15 Made 201714.1962__GOB_15 into gene. strand=+, frame=0
201714.19635__TEM_153 Made 201714.19635__TEM_153 into gene. strand=+, frame=0
201714.1963__tet_Q_ Made 201714.1963__tet_Q_ into gene. strand=+, frame=0
201714.19645__OXA_9 Made 201714.19645__OXA_9 into gene. strand=+, frame=0
201714.1964__FOX_4 Made 201714.1964__FOX_4 into gene. strand=+, frame=0
201714.19655__SHV_35 Made 201714.19655__SHV_35 into gene. strand=+, frame=0
201714.1965__OXA_347 Made 201714.1965__OXA_347 into gene. strand=+, frame=0
201714.1966__mph_A_ Made 201714.1966__mph_A_ into gene. strand=+, frame=0
201714.19715__TEM_137 Made 201714.19715__TEM_137 into gene. strand=+, frame=0
201714.1971__tet_K_ Made 201714.1971__tet_K_ into gene. strand=+, frame=0
201714.19725__TEM_134 Made 201714.19725__TEM_134 into gene. strand=+, frame=0
201714.19731__cfxA Made 201714.19731__cfxA into gene. strand=+, frame=0
201714.19736__dfrA7 Made 201714.19736__dfrA7 into gene. strand=+, frame=0
201714.19741__FOX_10 Made 201714.19741__FOX_10 into gene. strand=+, frame=0
201714.19746__OXA_137 Made 201714.19746__OXA_137 into gene. strand=+, frame=0
201714.19755__SHV_46 Made 201714.19755__SHV_46 into gene. strand=+, frame=0
201714.1975__NDM_1 Made 201714.1975__NDM_1 into gene. strand=+, frame=0
201714.19816__TEM_85 Made 201714.19816__TEM_85 into gene. strand=+, frame=0
201714.1981__SHV_145 Made 201714.1981__SHV_145 into gene. strand=+, frame=0
201714.19821__OXA_176 Made 201714.19821__OXA_176 into gene. strand=+, frame=0
201714.19826__OXA_101 Made 201714.19826__OXA_101 into gene. strand=+, frame=0
201714.19831__MIR_1 Made 201714.19831__MIR_1 into gene. strand=+, frame=0
201714.19841__OXA_65 Made 201714.19841__OXA_65 into gene. strand=+, frame=0
201714.19846__CTX_M_130 Made 201714.19846__CTX_M_130 into gene. strand=+, frame=0
201714.19852__QnrB36 Made 201714.19852__QnrB36 into gene. strand=+, frame=0
201714.19857__TEM_111 Made 201714.19857__TEM_111 into gene. strand=+, frame=0
201714.1986__tet_D_ Made 201714.1986__tet_D_ into gene. strand=+, frame=0
201714.19915__aac_2PRIME__Ie Made 201714.19915__aac_2PRIME__Ie into gene. strand=+, frame=0
201714.19924__tet_M_ Made 201714.19924__tet_M_ into gene. strand=+, frame=0
201714.19929__VIM_32 Made 201714.19929__VIM_32 into gene. strand=+, frame=0
201714.19934__B_8 Made 201714.19934__B_8 into gene. strand=+, frame=0
201714.1993__TEM_16 Made 201714.1993__TEM_16 into gene. strand=+, frame=0
201714.19944__GOB_9 Made 201714.19944__GOB_9 into gene. strand=+, frame=0
201714.19949__IMP_30 Made 201714.19949__IMP_30 into gene. strand=+, frame=0
201714.19954__FOX_3 Made 201714.19954__FOX_3 into gene. strand=+, frame=0
201714.19959__MIR_5 Made 201714.19959__MIR_5 into gene. strand=+, frame=0
201714.1999__OXA_29 Made 201714.1999__OXA_29 into gene. strand=+, frame=0
201715.191011__SHV_182 Made 201715.191011__SHV_182 into gene. strand=+, frame=0
201715.191017__gyrA__Campylobacter_jejuni_ Made 201715.191017__gyrA__Campylobacter_jejuni_ into gene. strand=+, frame=0
201715.191031__OXA_389 Made 201715.191031__OXA_389 into gene. strand=+, frame=0
201715.191041__ACT_20 Made 201715.191041__ACT_20 into gene. strand=+, frame=0
201715.191056__aac_6PRIME__Ib10 Made 201715.191056__aac_6PRIME__Ib10 into gene. strand=+, frame=0
201715.19106__tet_M_ Made 201715.19106__tet_M_ into gene. strand=+, frame=0
201715.191122__TEM_118 Made 201715.191122__TEM_118 into gene. strand=+, frame=0
201715.191128__aad_6_ Made 201715.191128__aad_6_ into gene. strand=+, frame=0
201715.191133__TEM_199 Made 201715.191133__TEM_199 into gene. strand=+, frame=0
201715.191139__CMY_103 Made 201715.191139__CMY_103 into gene. strand=+, frame=0
201715.191156__parC__Haemophilus_parainfluenzae_ Made 201715.191156__parC__Haemophilus_parainfluenzae_ into gene. strand=+, frame=0
201715.19115__TEM_217 Made 201715.19115__TEM_217 into gene. strand=+, frame=0
201715.19121__CTX_M_122 Made 201715.19121__CTX_M_122 into gene. strand=+, frame=0
201715.191238__QnrS7 Made 201715.191238__QnrS7 into gene. strand=+, frame=0
201715.191249__SHV_22 Made 201715.191249__SHV_22 into gene. strand=+, frame=0
201715.19129__tet_B_ Made 201715.19129__tet_B_ into gene. strand=+, frame=0
201715.191315__SHV_32 Made 201715.191315__SHV_32 into gene. strand=+, frame=0
201715.19131__QnrB55 Made 201715.19131__QnrB55 into gene. strand=+, frame=0
201715.191331__OXA_379 Made 201715.191331__OXA_379 into gene. strand=+, frame=0
201715.1913__CMY_57 Made 201715.1913__CMY_57 into gene. strand=+, frame=0
201715.191415__LRA_17 Made 201715.191415__LRA_17 into gene. strand=+, frame=0
201715.191431__OXA_117 Made 201715.191431__OXA_117 into gene. strand=+, frame=0
201715.191436__FosA4 Made 201715.191436__FosA4 into gene. strand=+, frame=0
201715.191442__parC__Pseudomonas_aeruginosa_ Made 201715.191442__parC__Pseudomonas_aeruginosa_ into gene. strand=+, frame=0
201715.191448__OXA_388 Made 201715.191448__OXA_388 into gene. strand=+, frame=0
201715.191455__SHV_185 Made 201715.191455__SHV_185 into gene. strand=+, frame=0
201715.19146__ACT_23 Made 201715.19146__ACT_23 into gene. strand=+, frame=0
201715.19151__IMP_1 Made 201715.19151__IMP_1 into gene. strand=+, frame=0
201715.191533__TLA_2 Made 201715.191533__TLA_2 into gene. strand=+, frame=0
201715.191539__NmcR Made 201715.191539__NmcR into gene. strand=+, frame=0
201715.191544__r39 Made 201715.191544__r39 into gene. strand=+, frame=0
201715.191551__ACT_31 Made 201715.191551__ACT_31 into gene. strand=+, frame=0
201715.191628__DHA_15 Made 201715.191628__DHA_15 into gene. strand=+, frame=0
201715.19165__OXA_9 Made 201715.19165__OXA_9 into gene. strand=+, frame=0
201715.191712__marR__Escherichia_coli_ Made 201715.191712__marR__Escherichia_coli_ into gene. strand=+, frame=0
201715.191716__aac_6PRIME__Iak Made 201715.191716__aac_6PRIME__Iak into gene. strand=+, frame=0
201715.191722__ramR__Klebsiella_pneumoniae_ Made 201715.191722__ramR__Klebsiella_pneumoniae_ into gene. strand=+, frame=0
201715.191742__pmrB___Pseudomonas_aeruginosa_ Made 201715.191742__pmrB___Pseudomonas_aeruginosa_ into gene. strand=+, frame=0
201715.191748__TEM_191 Made 201715.191748__TEM_191 into gene. strand=+, frame=0
201715.191758__MIR_13 Made 201715.191758__MIR_13 into gene. strand=+, frame=0
201715.19176__DHA_13 Made 201715.19176__DHA_13 into gene. strand=+, frame=0
201715.191843__SME_4 Made 201715.191843__SME_4 into gene. strand=+, frame=0
201715.191848__acrR__Enterobacter_aerogenes_ Made 201715.191848__acrR__Enterobacter_aerogenes_ into gene. strand=+, frame=0
201715.19191__CARB_17 Made 201715.19191__CARB_17 into gene. strand=+, frame=0
201715.191937__TEM_144 Made 201715.191937__TEM_144 into gene. strand=+, frame=0
201715.19193__OXA_12 Made 201715.19193__OXA_12 into gene. strand=+, frame=0
201715.191943__acc_1_ Made 201715.191943__acc_1_ into gene. strand=+, frame=0
201715.191948__LEN_13 Made 201715.191948__LEN_13 into gene. strand=+, frame=0
201715.19197__rpoB__Escherichia_coli_ Made 201715.19197__rpoB__Escherichia_coli_ into gene. strand=+, frame=0
201715.192011__TEM_7 Made 201715.192011__TEM_7 into gene. strand=+, frame=0
201715.192018__TEM_40 Made 201715.192018__TEM_40 into gene. strand=+, frame=0
201715.192029__aadA11 Made 201715.192029__aadA11 into gene. strand=+, frame=0
201715.19203__QnrD2 Made 201715.19203__QnrD2 into gene. strand=+, frame=0
201715.192046__BcII Made 201715.192046__BcII into gene. strand=+, frame=0
201715.19204__cfxA2 Made 201715.19204__cfxA2 into gene. strand=+, frame=0
201715.192051__SHV_181 Made 201715.192051__SHV_181 into gene. strand=+, frame=0
201715.192058__MIR_11 Made 201715.192058__MIR_11 into gene. strand=+, frame=0
201715.192113__ACT_35 Made 201715.192113__ACT_35 into gene. strand=+, frame=0
201715.192118__qacB Made 201715.192118__qacB into gene. strand=+, frame=0
201715.192123__CMY_112 Made 201715.192123__CMY_112 into gene. strand=+, frame=0
201715.192138__qacA Made 201715.192138__qacA into gene. strand=+, frame=0
201715.192144__QnrB73 Made 201715.192144__QnrB73 into gene. strand=+, frame=0
201715.192154__soxR__Escherichia_coli_ Made 201715.192154__soxR__Escherichia_coli_ into gene. strand=+, frame=0
201715.192159__ACT_28 Made 201715.192159__ACT_28 into gene. strand=+, frame=0
201715.19217__IMP_51 Made 201715.19217__IMP_51 into gene. strand=+, frame=0
201715.192216__CTX_M_156 Made 201715.192216__CTX_M_156 into gene. strand=+, frame=0
201715.19221__CTX_M_108 Made 201715.19221__CTX_M_108 into gene. strand=+, frame=0
201715.192233__CTX_M_11 Made 201715.192233__CTX_M_11 into gene. strand=+, frame=0
201715.192258__CPS_1 Made 201715.192258__CPS_1 into gene. strand=+, frame=0
201715.192324__LpxA__Acinetobacter_baumanii_ Made 201715.192324__LpxA__Acinetobacter_baumanii_ into gene. strand=+, frame=0
201715.19234__PEDO_2 Made 201715.19234__PEDO_2 into gene. strand=+, frame=0
201715.192356__ACT_30 Made 201715.192356__ACT_30 into gene. strand=+, frame=0
201715.19235__VIM_39 Made 201715.19235__VIM_39 into gene. strand=+, frame=0
201715.19238__TEM_19 Made 201715.19238__TEM_19 into gene. strand=+, frame=0
201715.192415__SHV_140 Made 201715.192415__SHV_140 into gene. strand=+, frame=0
201715.192426__SHV_186 Made 201715.192426__SHV_186 into gene. strand=+, frame=0
201715.192437__SFB_1 Made 201715.192437__SFB_1 into gene. strand=+, frame=0
201715.192444__DHA_17 Made 201715.192444__DHA_17 into gene. strand=+, frame=0
201715.19249__EXO Made 201715.19249__EXO into gene. strand=+, frame=0
201715.19251__OXA_381 Made 201715.19251__OXA_381 into gene. strand=+, frame=0
201715.192535__KPC_19 Made 201715.192535__KPC_19 into gene. strand=+, frame=0
201715.192542__TEM_75 Made 201715.192542__TEM_75 into gene. strand=+, frame=0
201715.192548__OXA_363 Made 201715.192548__OXA_363 into gene. strand=+, frame=0
201715.192559__MIR_10 Made 201715.192559__MIR_10 into gene. strand=+, frame=0
201715.19255__ACT_32 Made 201715.19255__ACT_32 into gene. strand=+, frame=0
201715.1925__blaB Made 201715.1925__blaB into gene. strand=+, frame=0
201715.192616__CMY_12 Made 201715.192616__CMY_12 into gene. strand=+, frame=0
201715.192631__ACT_21 Made 201715.192631__ACT_21 into gene. strand=+, frame=0
201715.192641__TEM_4 Made 201715.192641__TEM_4 into gene. strand=+, frame=0
201715.192647__acrR__Escherichia_coli_ Made 201715.192647__acrR__Escherichia_coli_ into gene. strand=+, frame=0
201715.19264__TEM_220 Made 201715.19264__TEM_220 into gene. strand=+, frame=0
201715.19269__ant_9__Ia Made 201715.19269__ant_9__Ia into gene. strand=+, frame=0
201715.192719__sat_4 Made 201715.192719__sat_4 into gene. strand=+, frame=0
201715.192737__tet_W_ Made 201715.192737__tet_W_ into gene. strand=+, frame=0
201715.19273__OXA_378 Made 201715.19273__OXA_378 into gene. strand=+, frame=0
201715.192742__MSI_OXA Made 201715.192742__MSI_OXA into gene. strand=+, frame=0
201715.192753__DHA_14 Made 201715.192753__DHA_14 into gene. strand=+, frame=0
201715.192758__sat_1 Made 201715.192758__sat_1 into gene. strand=+, frame=0
201715.192811__GES_23 Made 201715.192811__GES_23 into gene. strand=+, frame=0
201715.192821__sgm Made 201715.192821__sgm into gene. strand=+, frame=0
201715.192826__aac_6PRIME__Iid Made 201715.192826__aac_6PRIME__Iid into gene. strand=+, frame=0
201715.192837__BLA1 Made 201715.192837__BLA1 into gene. strand=+, frame=0
201715.19284__MIR_12 Made 201715.19284__MIR_12 into gene. strand=+, frame=0
201715.192915__ACT_24 Made 201715.192915__ACT_24 into gene. strand=+, frame=0
201715.19291__uhpT__Escherichia_coli_ Made 201715.19291__uhpT__Escherichia_coli_ into gene. strand=+, frame=0
201715.192927__tsnr Made 201715.192927__tsnr into gene. strand=+, frame=0
201715.19292__LRA_12 Made 201715.19292__LRA_12 into gene. strand=+, frame=0
201715.192936__aac_6PRIME__IbPRIME Made 201715.192936__aac_6PRIME__IbPRIME into gene. strand=+, frame=0
201715.192941__TEM_128 Made 201715.192941__TEM_128 into gene. strand=+, frame=0
201715.192947__SRT_2 Made 201715.192947__SRT_2 into gene. strand=+, frame=0
201715.192957__OXA_383 Made 201715.192957__OXA_383 into gene. strand=+, frame=0
201715.19301__PDC_8 Made 201715.19301__PDC_8 into gene. strand=+, frame=0
201715.193029__AIM_1 Made 201715.193029__AIM_1 into gene. strand=+, frame=0
201715.193047__TEM_42 Made 201715.193047__TEM_42 into gene. strand=+, frame=0
201715.19304__QnrS9 Made 201715.19304__QnrS9 into gene. strand=+, frame=0
201715.193116__MOX_8 Made 201715.193116__MOX_8 into gene. strand=+, frame=0
201715.193126__DHA_12 Made 201715.193126__DHA_12 into gene. strand=+, frame=0
201715.193134__PDC_4 Made 201715.193134__PDC_4 into gene. strand=+, frame=0
201715.193139__QnrB9 Made 201715.193139__QnrB9 into gene. strand=+, frame=0
201715.193144__apmA Made 201715.193144__apmA into gene. strand=+, frame=0
201715.193149__OXA_184 Made 201715.193149__OXA_184 into gene. strand=+, frame=0
201715.193215__CMY_101 Made 201715.193215__CMY_101 into gene. strand=+, frame=0
201715.193225__CARB_20 Made 201715.193225__CARB_20 into gene. strand=+, frame=0
201715.19322__tet39 Made 201715.19322__tet39 into gene. strand=+, frame=0
201715.193247__CTX_M_141 Made 201715.193247__CTX_M_141 into gene. strand=+, frame=0
201715.193253__CTX_M_144 Made 201715.193253__CTX_M_144 into gene. strand=+, frame=0
201715.19325__aac_6PRIME__Ib9 Made 201715.19325__aac_6PRIME__Ib9 into gene. strand=+, frame=0
201715.193311__CTX_M_152 Made 201715.193311__CTX_M_152 into gene. strand=+, frame=0
201715.193316__Rm3 Made 201715.193316__Rm3 into gene. strand=+, frame=0
201715.193322__dfrA20 Made 201715.193322__dfrA20 into gene. strand=+, frame=0
201715.193327__SHV_111 Made 201715.193327__SHV_111 into gene. strand=+, frame=0
201715.193333__CTX_M_155 Made 201715.193333__CTX_M_155 into gene. strand=+, frame=0
201715.193356__FomA Made 201715.193356__FomA into gene. strand=+, frame=0
201715.193413__SLB_1 Made 201715.193413__SLB_1 into gene. strand=+, frame=0
201715.19341__SHV_187 Made 201715.19341__SHV_187 into gene. strand=+, frame=0
201715.193436__PEDO_1 Made 201715.193436__PEDO_1 into gene. strand=+, frame=0
201715.19343__KPC_4 Made 201715.19343__KPC_4 into gene. strand=+, frame=0
201715.193441__OXA_374 Made 201715.193441__OXA_374 into gene. strand=+, frame=0
201715.193451__LEN_4 Made 201715.193451__LEN_4 into gene. strand=+, frame=0
201715.19348__FosK Made 201715.19348__FosK into gene. strand=+, frame=0
201715.193514__SHV_158 Made 201715.193514__SHV_158 into gene. strand=+, frame=0
201715.193526__RbpA Made 201715.193526__RbpA into gene. strand=+, frame=0
201715.19352__CTX_M_137 Made 201715.19352__CTX_M_137 into gene. strand=+, frame=0
201715.193531__ARR_8 Made 201715.193531__ARR_8 into gene. strand=+, frame=0
201715.193546__aac_6PRIME__Iy Made 201715.193546__aac_6PRIME__Iy into gene. strand=+, frame=0
201715.193551__OXA_370 Made 201715.193551__OXA_370 into gene. strand=+, frame=0
201715.19359__aac_6PRIME__30_aac_6PRIME__IbPRIME Made 201715.19359__aac_6PRIME__30_aac_6PRIME__IbPRIME into gene. strand=+, frame=0
