VFG000349__psaE Made VFG000349__psaE into gene. strand=+, frame=0
VFG035073__nleH2 Made VFG035073__nleH2 into gene. strand=+, frame=0
VFG035075__nleH2 Made VFG035075__nleH2 into gene. strand=+, frame=0
VFG035083__c3385 Made VFG035083__c3385 into gene. strand=+, frame=0
VFG035084__ECP_2800 Made VFG035084__ECP_2800 into gene. strand=+, frame=0
VFG035085__APECO1_3718 Made VFG035085__APECO1_3718 into gene. strand=+, frame=0
VFG035086__UTI89_C3190 Made VFG035086__UTI89_C3190 into gene. strand=+, frame=0
VFG035087__ECO103_3357 Made VFG035087__ECO103_3357 into gene. strand=+, frame=0
VFG035088__O3M_04325 Made VFG035088__O3M_04325 into gene. strand=+, frame=0
VFG035091__EC55989_3340 Made VFG035091__EC55989_3340 into gene. strand=+, frame=0
VFG035092__EC042_4524 Made VFG035092__EC042_4524 into gene. strand=+, frame=0
VFG035093__ECABU_c30880 Made VFG035093__ECABU_c30880 into gene. strand=+, frame=0
VFG035095__ECNA114_2854 Made VFG035095__ECNA114_2854 into gene. strand=+, frame=0
VFG035096__EcE24377A_3123 Made VFG035096__EcE24377A_3123 into gene. strand=+, frame=0
VFG035100__LF82_426 Made VFG035100__LF82_426 into gene. strand=+, frame=0
VFG035102__c3386 Made VFG035102__c3386 into gene. strand=+, frame=0
VFG035103__ECP_2801 Made VFG035103__ECP_2801 into gene. strand=+, frame=0
VFG035104__APECO1_3717 Made VFG035104__APECO1_3717 into gene. strand=+, frame=0
VFG035105__UTI89_C3191 Made VFG035105__UTI89_C3191 into gene. strand=+, frame=0
VFG035106__ECO103_3358 Made VFG035106__ECO103_3358 into gene. strand=+, frame=0
VFG035107__O3M_04330 Made VFG035107__O3M_04330 into gene. strand=+, frame=0
VFG035110__EC55989_3339 Made VFG035110__EC55989_3339 into gene. strand=+, frame=0
VFG035112__ECABU_c30890 Made VFG035112__ECABU_c30890 into gene. strand=+, frame=0
VFG035114__ECNA114_2855 Made VFG035114__ECNA114_2855 into gene. strand=+, frame=0
VFG035115__EcE24377A_3124 Made VFG035115__EcE24377A_3124 into gene. strand=+, frame=0
VFG035117__ECOK1_3194 Made VFG035117__ECOK1_3194 into gene. strand=+, frame=0
VFG035119__LF82_427 Made VFG035119__LF82_427 into gene. strand=+, frame=0
VFG035121__c3387 Made VFG035121__c3387 into gene. strand=+, frame=0
VFG035122__ECP_2802 Made VFG035122__ECP_2802 into gene. strand=+, frame=0
VFG035123__APECO1_3716 Made VFG035123__APECO1_3716 into gene. strand=+, frame=0
VFG035124__UTI89_C3192 Made VFG035124__UTI89_C3192 into gene. strand=+, frame=0
VFG035125__ECO103_3359 Made VFG035125__ECO103_3359 into gene. strand=+, frame=0
VFG035126__EC55989_3338 Made VFG035126__EC55989_3338 into gene. strand=+, frame=0
VFG035127__EC042_4526 Made VFG035127__EC042_4526 into gene. strand=+, frame=0
VFG035130__ECNA114_2856 Made VFG035130__ECNA114_2856 into gene. strand=+, frame=0
VFG035131__EcE24377A_3125 Made VFG035131__EcE24377A_3125 into gene. strand=+, frame=0
VFG035135__LF82_428 Made VFG035135__LF82_428 into gene. strand=+, frame=0
VFG035137__c3388 Made VFG035137__c3388 into gene. strand=+, frame=0
VFG035138__ECP_2803 Made VFG035138__ECP_2803 into gene. strand=+, frame=0
VFG035139__APECO1_3715 Made VFG035139__APECO1_3715 into gene. strand=+, frame=0
VFG035141__ECO103_3360 Made VFG035141__ECO103_3360 into gene. strand=+, frame=0
VFG035142__EC55989_3337 Made VFG035142__EC55989_3337 into gene. strand=+, frame=0
VFG035143__EC042_4527 Made VFG035143__EC042_4527 into gene. strand=+, frame=0
VFG035144__ECABU_c30910 Made VFG035144__ECABU_c30910 into gene. strand=+, frame=0
VFG035146__ECNA114_28561 Made VFG035146__ECNA114_28561 into gene. strand=+, frame=0
VFG035147__EcE24377A_3126 Made VFG035147__EcE24377A_3126 into gene. strand=+, frame=0
VFG035151__LF82_429 Made VFG035151__LF82_429 into gene. strand=+, frame=0
VFG035152__NRG857_13800 Made VFG035152__NRG857_13800 into gene. strand=+, frame=0
VFG035153__c3389 Made VFG035153__c3389 into gene. strand=+, frame=0
VFG035154__ECP_2804 Made VFG035154__ECP_2804 into gene. strand=+, frame=0
VFG035155__APECO1_3714 Made VFG035155__APECO1_3714 into gene. strand=+, frame=0
VFG035156__UTI89_C3194 Made VFG035156__UTI89_C3194 into gene. strand=+, frame=0
VFG035157__ECO103_3361 Made VFG035157__ECO103_3361 into gene. strand=+, frame=0
VFG035158__EC55989_3336 Made VFG035158__EC55989_3336 into gene. strand=+, frame=0
VFG035159__EC042_4528 Made VFG035159__EC042_4528 into gene. strand=+, frame=0
VFG035160__ECABU_c30920 Made VFG035160__ECABU_c30920 into gene. strand=+, frame=0
VFG035162__ECNA114_2857 Made VFG035162__ECNA114_2857 into gene. strand=+, frame=0
VFG035163__EcE24377A_3127 Made VFG035163__EcE24377A_3127 into gene. strand=+, frame=0
VFG035167__LF82_430 Made VFG035167__LF82_430 into gene. strand=+, frame=0
VFG035169__c3391 Made VFG035169__c3391 into gene. strand=+, frame=0
VFG035170__ECP_2805 Made VFG035170__ECP_2805 into gene. strand=+, frame=0
VFG035171__APECO1_3713 Made VFG035171__APECO1_3713 into gene. strand=+, frame=0
VFG035173__ECO103_3362 Made VFG035173__ECO103_3362 into gene. strand=+, frame=0
VFG035174__EC55989_3335 Made VFG035174__EC55989_3335 into gene. strand=+, frame=0
VFG035178__ECNA114_2858 Made VFG035178__ECNA114_2858 into gene. strand=+, frame=0
VFG035185__c3392 Made VFG035185__c3392 into gene. strand=+, frame=0
VFG035186__ECP_2806 Made VFG035186__ECP_2806 into gene. strand=+, frame=0
VFG035187__APECO1_3712 Made VFG035187__APECO1_3712 into gene. strand=+, frame=0
VFG035189__ECO103_3363 Made VFG035189__ECO103_3363 into gene. strand=+, frame=0
VFG035190__EC55989_3334 Made VFG035190__EC55989_3334 into gene. strand=+, frame=0
VFG035191__EC042_4530 Made VFG035191__EC042_4530 into gene. strand=+, frame=0
VFG035194__ECNA114_2860 Made VFG035194__ECNA114_2860 into gene. strand=+, frame=0
VFG035195__EcE24377A_3129 Made VFG035195__EcE24377A_3129 into gene. strand=+, frame=0
VFG035199__LF82_432 Made VFG035199__LF82_432 into gene. strand=+, frame=0
VFG035201__EC55989_3333 Made VFG035201__EC55989_3333 into gene. strand=+, frame=0
VFG035202__EC042_4531 Made VFG035202__EC042_4531 into gene. strand=+, frame=0
VFG035203__EC042_4532 Made VFG035203__EC042_4532 into gene. strand=+, frame=0
VFG035204__c3393 Made VFG035204__c3393 into gene. strand=+, frame=0
VFG035205__ECP_2810 Made VFG035205__ECP_2810 into gene. strand=+, frame=0
VFG035206__APECO1_3711 Made VFG035206__APECO1_3711 into gene. strand=+, frame=0
VFG035208__ECO103_3364 Made VFG035208__ECO103_3364 into gene. strand=+, frame=0
VFG035209__EC55989_3331 Made VFG035209__EC55989_3331 into gene. strand=+, frame=0
VFG035211__ECABU_c30960 Made VFG035211__ECABU_c30960 into gene. strand=+, frame=0
VFG035213__ECNA114_2861 Made VFG035213__ECNA114_2861 into gene. strand=+, frame=0
VFG035214__EcE24377A_3130 Made VFG035214__EcE24377A_3130 into gene. strand=+, frame=0
VFG035220__EC55989_3330 Made VFG035220__EC55989_3330 into gene. strand=+, frame=0
VFG035222__EC55989_3329 Made VFG035222__EC55989_3329 into gene. strand=+, frame=0
VFG035224__EC55989_3328 Made VFG035224__EC55989_3328 into gene. strand=+, frame=0
VFG035225__EC042_4536 Made VFG035225__EC042_4536 into gene. strand=+, frame=0
VFG035226__c3396 Made VFG035226__c3396 into gene. strand=+, frame=0
VFG035227__UTI89_C3202 Made VFG035227__UTI89_C3202 into gene. strand=+, frame=0
VFG035228__EC55989_3327 Made VFG035228__EC55989_3327 into gene. strand=+, frame=0
VFG035234__NRG857_13835 Made VFG035234__NRG857_13835 into gene. strand=+, frame=0
VFG035235__EC55989_3326 Made VFG035235__EC55989_3326 into gene. strand=+, frame=0
VFG035237__c3398 Made VFG035237__c3398 into gene. strand=+, frame=0
VFG035238__ECP_2814 Made VFG035238__ECP_2814 into gene. strand=+, frame=0
VFG035239__APECO1_3705 Made VFG035239__APECO1_3705 into gene. strand=+, frame=0
VFG035240__UTI89_C3204 Made VFG035240__UTI89_C3204 into gene. strand=+, frame=0
VFG035241__ECO103_3368 Made VFG035241__ECO103_3368 into gene. strand=+, frame=0
VFG035242__EC55989_3325 Made VFG035242__EC55989_3325 into gene. strand=+, frame=0
VFG035245__i02_3119 Made VFG035245__i02_3119 into gene. strand=+, frame=0
VFG035246__ECNA114_2867 Made VFG035246__ECNA114_2867 into gene. strand=+, frame=0
VFG035247__ECS88_3097 Made VFG035247__ECS88_3097 into gene. strand=+, frame=0
VFG035248__ECOK1_3204 Made VFG035248__ECOK1_3204 into gene. strand=+, frame=0
VFG035249__UM146_02430 Made VFG035249__UM146_02430 into gene. strand=+, frame=0
VFG035250__LF82_438 Made VFG035250__LF82_438 into gene. strand=+, frame=0
VFG035252__c3399 Made VFG035252__c3399 into gene. strand=+, frame=0
VFG035253__ECP_2815 Made VFG035253__ECP_2815 into gene. strand=+, frame=0
VFG035254__APECO1_3702 Made VFG035254__APECO1_3702 into gene. strand=+, frame=0
VFG035256__ECO103_3369 Made VFG035256__ECO103_3369 into gene. strand=+, frame=0
VFG035257__EC55989_3324 Made VFG035257__EC55989_3324 into gene. strand=+, frame=0
VFG035259__ECABU_c31020 Made VFG035259__ECABU_c31020 into gene. strand=+, frame=0
VFG035261__ECNA114_2868 Made VFG035261__ECNA114_2868 into gene. strand=+, frame=0
VFG035262__ECS88_3098 Made VFG035262__ECS88_3098 into gene. strand=+, frame=0
VFG035263__ECOK1_3205 Made VFG035263__ECOK1_3205 into gene. strand=+, frame=0
VFG035265__LF82_439 Made VFG035265__LF82_439 into gene. strand=+, frame=0
VFG035266__NRG857_13850 Made VFG035266__NRG857_13850 into gene. strand=+, frame=0
VFG035267__EC55989_3323 Made VFG035267__EC55989_3323 into gene. strand=+, frame=0
VFG035268__EC042_4541 Made VFG035268__EC042_4541 into gene. strand=+, frame=0
VFG035269__c3400 Made VFG035269__c3400 into gene. strand=+, frame=0
VFG035270__ECP_2819 Made VFG035270__ECP_2819 into gene. strand=+, frame=0
VFG035271__APECO1_3698 Made VFG035271__APECO1_3698 into gene. strand=+, frame=0
VFG035272__ECO103_3371 Made VFG035272__ECO103_3371 into gene. strand=+, frame=0
VFG035273__EC55989_3322 Made VFG035273__EC55989_3322 into gene. strand=+, frame=0
VFG035275__ECABU_c31030 Made VFG035275__ECABU_c31030 into gene. strand=+, frame=0
VFG035276__i02_3121 Made VFG035276__i02_3121 into gene. strand=+, frame=0
VFG035277__ECNA114_2870 Made VFG035277__ECNA114_2870 into gene. strand=+, frame=0
VFG035283__ECP_2820 Made VFG035283__ECP_2820 into gene. strand=+, frame=0
VFG035284__APECO1_3697 Made VFG035284__APECO1_3697 into gene. strand=+, frame=0
VFG035285__ECO103_3372 Made VFG035285__ECO103_3372 into gene. strand=+, frame=0
VFG035286__EC55989_3321 Made VFG035286__EC55989_3321 into gene. strand=+, frame=0
VFG035287__EC042_4543 Made VFG035287__EC042_4543 into gene. strand=+, frame=0
VFG035288__ECABU_c31040 Made VFG035288__ECABU_c31040 into gene. strand=+, frame=0
VFG035289__i02_3122 Made VFG035289__i02_3122 into gene. strand=+, frame=0
VFG035290__ECNA114_28701 Made VFG035290__ECNA114_28701 into gene. strand=+, frame=0
VFG035291__ECS88_3103 Made VFG035291__ECS88_3103 into gene. strand=+, frame=0
VFG035292__ECOK1_3211 Made VFG035292__ECOK1_3211 into gene. strand=+, frame=0
VFG035294__LF82_443 Made VFG035294__LF82_443 into gene. strand=+, frame=0
VFG035296__c3401 Made VFG035296__c3401 into gene. strand=+, frame=0
VFG035297__ECP_2821 Made VFG035297__ECP_2821 into gene. strand=+, frame=0
VFG035298__APECO1_3696 Made VFG035298__APECO1_3696 into gene. strand=+, frame=0
VFG035300__ECO103_3373 Made VFG035300__ECO103_3373 into gene. strand=+, frame=0
VFG035301__EC55989_3320 Made VFG035301__EC55989_3320 into gene. strand=+, frame=0
VFG035303__ECABU_c31050 Made VFG035303__ECABU_c31050 into gene. strand=+, frame=0
VFG035305__ECNA114_2871 Made VFG035305__ECNA114_2871 into gene. strand=+, frame=0
VFG035306__EcE24377A_3133 Made VFG035306__EcE24377A_3133 into gene. strand=+, frame=0
VFG035312__c3402 Made VFG035312__c3402 into gene. strand=+, frame=0
VFG035313__ECP_2822 Made VFG035313__ECP_2822 into gene. strand=+, frame=0
VFG035314__APECO1_3695 Made VFG035314__APECO1_3695 into gene. strand=+, frame=0
VFG035316__ECO103_3374 Made VFG035316__ECO103_3374 into gene. strand=+, frame=0
VFG035317__EC55989_3319 Made VFG035317__EC55989_3319 into gene. strand=+, frame=0
VFG035318__EC042_4545 Made VFG035318__EC042_4545 into gene. strand=+, frame=0
VFG035321__ECNA114_2872 Made VFG035321__ECNA114_2872 into gene. strand=+, frame=0
VFG035328__EC55989_3318 Made VFG035328__EC55989_3318 into gene. strand=+, frame=0
VFG035330__O3M_04335 Made VFG035330__O3M_04335 into gene. strand=+, frame=0
VFG035333__EC55989_3317 Made VFG035333__EC55989_3317 into gene. strand=+, frame=0
VFG035335__O3M_04340 Made VFG035335__O3M_04340 into gene. strand=+, frame=0
VFG035338__EC55989_3316 Made VFG035338__EC55989_3316 into gene. strand=+, frame=0
VFG035339__EC042_4548 Made VFG035339__EC042_4548 into gene. strand=+, frame=0
VFG035340__O3M_04345 Made VFG035340__O3M_04345 into gene. strand=+, frame=0
VFG035343__EC042_4549 Made VFG035343__EC042_4549 into gene. strand=+, frame=0
VFG035344__ECO103_3375 Made VFG035344__ECO103_3375 into gene. strand=+, frame=0
VFG035345__EC55989_3315 Made VFG035345__EC55989_3315 into gene. strand=+, frame=0
VFG035347__ECABU_c31070 Made VFG035347__ECABU_c31070 into gene. strand=+, frame=0
VFG035349__EcE24377A_3135 Made VFG035349__EcE24377A_3135 into gene. strand=+, frame=0
VFG035350__ECOK1_3214 Made VFG035350__ECOK1_3214 into gene. strand=+, frame=0
VFG035354__aaiA Made VFG035354__aaiA into gene. strand=+, frame=0
VFG035359__aaiB Made VFG035359__aaiB into gene. strand=+, frame=0
VFG035364__aaiC_hcp Made VFG035364__aaiC_hcp into gene. strand=+, frame=0
VFG035366__aaiC_hcp Made VFG035366__aaiC_hcp into gene. strand=+, frame=0
VFG035367__aaiC_hcp Made VFG035367__aaiC_hcp into gene. strand=+, frame=0
VFG035369__aaiD Made VFG035369__aaiD into gene. strand=+, frame=0
VFG035372__aaiD Made VFG035372__aaiD into gene. strand=+, frame=0
VFG035373__aaiD Made VFG035373__aaiD into gene. strand=+, frame=0
VFG035374__aaiE Made VFG035374__aaiE into gene. strand=+, frame=0
VFG035377__aaiE Made VFG035377__aaiE into gene. strand=+, frame=0
VFG035379__aaiF Made VFG035379__aaiF into gene. strand=+, frame=0
VFG035382__aaiF Made VFG035382__aaiF into gene. strand=+, frame=0
VFG035383__aaiF Made VFG035383__aaiF into gene. strand=+, frame=0
VFG035384__vgrG Made VFG035384__vgrG into gene. strand=+, frame=0
VFG035387__vgrG Made VFG035387__vgrG into gene. strand=+, frame=0
VFG035389__aaiH Made VFG035389__aaiH into gene. strand=+, frame=0
VFG035394__aaiI Made VFG035394__aaiI into gene. strand=+, frame=0
VFG035398__aaiI Made VFG035398__aaiI into gene. strand=+, frame=0
VFG035399__aaiJ Made VFG035399__aaiJ into gene. strand=+, frame=0
VFG035402__aaiJ Made VFG035402__aaiJ into gene. strand=+, frame=0
VFG035404__aaiK Made VFG035404__aaiK into gene. strand=+, frame=0
VFG035407__aaiK Made VFG035407__aaiK into gene. strand=+, frame=0
VFG035408__aaiK Made VFG035408__aaiK into gene. strand=+, frame=0
VFG035409__aaiL Made VFG035409__aaiL into gene. strand=+, frame=0
VFG035412__aaiL Made VFG035412__aaiL into gene. strand=+, frame=0
VFG035413__aaiL Made VFG035413__aaiL into gene. strand=+, frame=0
VFG035414__aaiM Made VFG035414__aaiM into gene. strand=+, frame=0
VFG035417__aaiM Made VFG035417__aaiM into gene. strand=+, frame=0
VFG035419__aaiN Made VFG035419__aaiN into gene. strand=+, frame=0
VFG035422__aaiN Made VFG035422__aaiN into gene. strand=+, frame=0
VFG035423__aaiN Made VFG035423__aaiN into gene. strand=+, frame=0
VFG035424__icmF_aaiO Made VFG035424__icmF_aaiO into gene. strand=+, frame=0
VFG035427__icmF_aaiO Made VFG035427__icmF_aaiO into gene. strand=+, frame=0
VFG035428__icmF_aaiO Made VFG035428__icmF_aaiO into gene. strand=+, frame=0
VFG035429__clpV_aaiP Made VFG035429__clpV_aaiP into gene. strand=+, frame=0
VFG035432__clpV_aaiP Made VFG035432__clpV_aaiP into gene. strand=+, frame=0
VFG035434__aec32 Made VFG035434__aec32 into gene. strand=+, frame=0
VFG035436__aec32 Made VFG035436__aec32 into gene. strand=+, frame=0
VFG035437__aec32 Made VFG035437__aec32 into gene. strand=+, frame=0
VFG035439__aec32 Made VFG035439__aec32 into gene. strand=+, frame=0
VFG035443__aec32 Made VFG035443__aec32 into gene. strand=+, frame=0
VFG035444__aec32 Made VFG035444__aec32 into gene. strand=+, frame=0
VFG035446__aec32 Made VFG035446__aec32 into gene. strand=+, frame=0
VFG035450__aec32 Made VFG035450__aec32 into gene. strand=+, frame=0
VFG035454__aec32 Made VFG035454__aec32 into gene. strand=+, frame=0
VFG035457__aec32 Made VFG035457__aec32 into gene. strand=+, frame=0
VFG035459__aec31 Made VFG035459__aec31 into gene. strand=+, frame=0
VFG035460__aec31 Made VFG035460__aec31 into gene. strand=+, frame=0
VFG035461__aec31 Made VFG035461__aec31 into gene. strand=+, frame=0
VFG035462__aec31 Made VFG035462__aec31 into gene. strand=+, frame=0
VFG035463__aec31 Made VFG035463__aec31 into gene. strand=+, frame=0
VFG035464__aec31 Made VFG035464__aec31 into gene. strand=+, frame=0
VFG035469__aec31 Made VFG035469__aec31 into gene. strand=+, frame=0
VFG035470__aec31 Made VFG035470__aec31 into gene. strand=+, frame=0
VFG035472__aec31 Made VFG035472__aec31 into gene. strand=+, frame=0
VFG035475__aec31 Made VFG035475__aec31 into gene. strand=+, frame=0
VFG035476__aec31 Made VFG035476__aec31 into gene. strand=+, frame=0
VFG035477__aec31 Made VFG035477__aec31 into gene. strand=+, frame=0
VFG035480__aec31 Made VFG035480__aec31 into gene. strand=+, frame=0
VFG035481__aec31 Made VFG035481__aec31 into gene. strand=+, frame=0
VFG035482__aec31 Made VFG035482__aec31 into gene. strand=+, frame=0
VFG035484__icmF Made VFG035484__icmF into gene. strand=+, frame=0
VFG035485__aec30 Made VFG035485__aec30 into gene. strand=+, frame=0
VFG035486__aec30 Made VFG035486__aec30 into gene. strand=+, frame=0
VFG035487__aec30 Made VFG035487__aec30 into gene. strand=+, frame=0
VFG035488__aec30 Made VFG035488__aec30 into gene. strand=+, frame=0
VFG035489__aec30 Made VFG035489__aec30 into gene. strand=+, frame=0
VFG035490__aec30 Made VFG035490__aec30 into gene. strand=+, frame=0
VFG035493__aec30 Made VFG035493__aec30 into gene. strand=+, frame=0
VFG035494__aec30 Made VFG035494__aec30 into gene. strand=+, frame=0
VFG035495__aec30 Made VFG035495__aec30 into gene. strand=+, frame=0
VFG035499__aec30 Made VFG035499__aec30 into gene. strand=+, frame=0
VFG035500__aec30 Made VFG035500__aec30 into gene. strand=+, frame=0
VFG035501__aec30 Made VFG035501__aec30 into gene. strand=+, frame=0
VFG035502__aec30 Made VFG035502__aec30 into gene. strand=+, frame=0
VFG035503__aec30 Made VFG035503__aec30 into gene. strand=+, frame=0
VFG035506__aec30 Made VFG035506__aec30 into gene. strand=+, frame=0
VFG035507__aec30 Made VFG035507__aec30 into gene. strand=+, frame=0
VFG035508__aec29 Made VFG035508__aec29 into gene. strand=+, frame=0
VFG035510__aec29 Made VFG035510__aec29 into gene. strand=+, frame=0
VFG035511__aec29 Made VFG035511__aec29 into gene. strand=+, frame=0
VFG035513__aec29 Made VFG035513__aec29 into gene. strand=+, frame=0
VFG035517__aec29 Made VFG035517__aec29 into gene. strand=+, frame=0
VFG035518__aec29 Made VFG035518__aec29 into gene. strand=+, frame=0
VFG035519__aec29 Made VFG035519__aec29 into gene. strand=+, frame=0
VFG035522__aec29 Made VFG035522__aec29 into gene. strand=+, frame=0
VFG035523__aec29 Made VFG035523__aec29 into gene. strand=+, frame=0
VFG035524__aec29 Made VFG035524__aec29 into gene. strand=+, frame=0
VFG035525__aec29 Made VFG035525__aec29 into gene. strand=+, frame=0
VFG035526__aec29 Made VFG035526__aec29 into gene. strand=+, frame=0
VFG035527__aec29 Made VFG035527__aec29 into gene. strand=+, frame=0
VFG035530__aec29 Made VFG035530__aec29 into gene. strand=+, frame=0
VFG035532__aec28 Made VFG035532__aec28 into gene. strand=+, frame=0
VFG035534__aec28 Made VFG035534__aec28 into gene. strand=+, frame=0
VFG035535__aec28 Made VFG035535__aec28 into gene. strand=+, frame=0
VFG035542__aec28 Made VFG035542__aec28 into gene. strand=+, frame=0
VFG035543__aec28 Made VFG035543__aec28 into gene. strand=+, frame=0
VFG035545__aec28 Made VFG035545__aec28 into gene. strand=+, frame=0
VFG035549__aec28 Made VFG035549__aec28 into gene. strand=+, frame=0
VFG035550__aec28 Made VFG035550__aec28 into gene. strand=+, frame=0
VFG035551__aec28 Made VFG035551__aec28 into gene. strand=+, frame=0
VFG035552__aec28 Made VFG035552__aec28 into gene. strand=+, frame=0
VFG035553__aec28 Made VFG035553__aec28 into gene. strand=+, frame=0
VFG035556__aec28 Made VFG035556__aec28 into gene. strand=+, frame=0
VFG035558__clpV Made VFG035558__clpV into gene. strand=+, frame=0
VFG035560__aec27_clpV Made VFG035560__aec27_clpV into gene. strand=+, frame=0
VFG035561__aec27_clpV Made VFG035561__aec27_clpV into gene. strand=+, frame=0
VFG035563__aec27_clpV Made VFG035563__aec27_clpV into gene. strand=+, frame=0
VFG035564__aec27_clpV Made VFG035564__aec27_clpV into gene. strand=+, frame=0
VFG035566__aec27_clpV Made VFG035566__aec27_clpV into gene. strand=+, frame=0
VFG035568__aec27_clpV Made VFG035568__aec27_clpV into gene. strand=+, frame=0
VFG035569__aec27_clpV Made VFG035569__aec27_clpV into gene. strand=+, frame=0
VFG035570__aec27_clpV Made VFG035570__aec27_clpV into gene. strand=+, frame=0
VFG035571__aec27_clpV Made VFG035571__aec27_clpV into gene. strand=+, frame=0
VFG035574__aec27_clpV Made VFG035574__aec27_clpV into gene. strand=+, frame=0
VFG035575__aec27_clpV Made VFG035575__aec27_clpV into gene. strand=+, frame=0
VFG035577__aec27_clpV Made VFG035577__aec27_clpV into gene. strand=+, frame=0
VFG035578__aec27_clpV Made VFG035578__aec27_clpV into gene. strand=+, frame=0
VFG035579__aec27_clpV Made VFG035579__aec27_clpV into gene. strand=+, frame=0
VFG035582__aec27_clpV Made VFG035582__aec27_clpV into gene. strand=+, frame=0
VFG035583__aec27_clpV Made VFG035583__aec27_clpV into gene. strand=+, frame=0
VFG035584__aec26 Made VFG035584__aec26 into gene. strand=+, frame=0
VFG035586__aec26 Made VFG035586__aec26 into gene. strand=+, frame=0
VFG035587__aec26 Made VFG035587__aec26 into gene. strand=+, frame=0
VFG035589__aec26 Made VFG035589__aec26 into gene. strand=+, frame=0
VFG035594__aec26 Made VFG035594__aec26 into gene. strand=+, frame=0
VFG035595__aec26 Made VFG035595__aec26 into gene. strand=+, frame=0
VFG035596__aec26 Made VFG035596__aec26 into gene. strand=+, frame=0
VFG035597__aec26 Made VFG035597__aec26 into gene. strand=+, frame=0
VFG035601__aec26 Made VFG035601__aec26 into gene. strand=+, frame=0
VFG035603__aec26 Made VFG035603__aec26 into gene. strand=+, frame=0
VFG035604__aec26 Made VFG035604__aec26 into gene. strand=+, frame=0
VFG035610__aec25 Made VFG035610__aec25 into gene. strand=+, frame=0
VFG035612__aec25 Made VFG035612__aec25 into gene. strand=+, frame=0
VFG035613__aec25 Made VFG035613__aec25 into gene. strand=+, frame=0
VFG035615__aec25 Made VFG035615__aec25 into gene. strand=+, frame=0
VFG035620__aec25 Made VFG035620__aec25 into gene. strand=+, frame=0
VFG035621__aec25 Made VFG035621__aec25 into gene. strand=+, frame=0
VFG035622__aec25 Made VFG035622__aec25 into gene. strand=+, frame=0
VFG035626__aec25 Made VFG035626__aec25 into gene. strand=+, frame=0
VFG035629__aec25 Made VFG035629__aec25 into gene. strand=+, frame=0
VFG035633__aec25 Made VFG035633__aec25 into gene. strand=+, frame=0
VFG035635__aec24 Made VFG035635__aec24 into gene. strand=+, frame=0
VFG035637__aec24 Made VFG035637__aec24 into gene. strand=+, frame=0
VFG035638__aec24 Made VFG035638__aec24 into gene. strand=+, frame=0
VFG035641__aec24 Made VFG035641__aec24 into gene. strand=+, frame=0
VFG035645__aec24 Made VFG035645__aec24 into gene. strand=+, frame=0
VFG035647__aec24 Made VFG035647__aec24 into gene. strand=+, frame=0
VFG035652__aec24 Made VFG035652__aec24 into gene. strand=+, frame=0
VFG035654__aec24 Made VFG035654__aec24 into gene. strand=+, frame=0
VFG035655__aec24 Made VFG035655__aec24 into gene. strand=+, frame=0
VFG035659__aec24 Made VFG035659__aec24 into gene. strand=+, frame=0
VFG035661__aec23 Made VFG035661__aec23 into gene. strand=+, frame=0
VFG035662__aec23 Made VFG035662__aec23 into gene. strand=+, frame=0
VFG035663__aec23 Made VFG035663__aec23 into gene. strand=+, frame=0
VFG035664__aec23 Made VFG035664__aec23 into gene. strand=+, frame=0
VFG035666__aec23 Made VFG035666__aec23 into gene. strand=+, frame=0
VFG035671__aec23 Made VFG035671__aec23 into gene. strand=+, frame=0
VFG035672__aec23 Made VFG035672__aec23 into gene. strand=+, frame=0
VFG035673__aec23 Made VFG035673__aec23 into gene. strand=+, frame=0
VFG035676__aec23 Made VFG035676__aec23 into gene. strand=+, frame=0
VFG035677__aec23 Made VFG035677__aec23 into gene. strand=+, frame=0
VFG035678__aec23 Made VFG035678__aec23 into gene. strand=+, frame=0
VFG035679__aec23 Made VFG035679__aec23 into gene. strand=+, frame=0
VFG035680__aec23 Made VFG035680__aec23 into gene. strand=+, frame=0
VFG035681__aec23 Made VFG035681__aec23 into gene. strand=+, frame=0
VFG035682__aec23 Made VFG035682__aec23 into gene. strand=+, frame=0
VFG035684__aec23 Made VFG035684__aec23 into gene. strand=+, frame=0
VFG035685__aec23 Made VFG035685__aec23 into gene. strand=+, frame=0
VFG035686__aec22 Made VFG035686__aec22 into gene. strand=+, frame=0
VFG035688__aec22 Made VFG035688__aec22 into gene. strand=+, frame=0
VFG035689__aec22 Made VFG035689__aec22 into gene. strand=+, frame=0
VFG035692__aec22 Made VFG035692__aec22 into gene. strand=+, frame=0
VFG035696__aec22 Made VFG035696__aec22 into gene. strand=+, frame=0
VFG035697__aec22 Made VFG035697__aec22 into gene. strand=+, frame=0
VFG035700__aec22 Made VFG035700__aec22 into gene. strand=+, frame=0
VFG035701__aec22 Made VFG035701__aec22 into gene. strand=+, frame=0
VFG035703__aec22 Made VFG035703__aec22 into gene. strand=+, frame=0
VFG035704__aec22 Made VFG035704__aec22 into gene. strand=+, frame=0
VFG035708__aec22 Made VFG035708__aec22 into gene. strand=+, frame=0
VFG035710__Z0260 Made VFG035710__Z0260 into gene. strand=+, frame=0
VFG035711__ECs0229 Made VFG035711__ECs0229 into gene. strand=+, frame=0
VFG035712__ECP_0235 Made VFG035712__ECP_0235 into gene. strand=+, frame=0
VFG035713__APECO1_1761 Made VFG035713__APECO1_1761 into gene. strand=+, frame=0
